Date,"Balancing Authority","Coal Share(%)","Gas Share(%)","Oil Share(%)","Nuclear Share(%)","Hydro Share(%)","Solar Share(%)","Wind Share(%)","Carbon (lbs/kWh)","WC (m3/MWh)","WC (m3/MWh) - Zero water to hydro","WW (m3/MWh)"
"2021-12-08 04:00:00",CISO,3.87,56.50,0.19,12.05,10.70,10.98,3.58,0.2530,2.8631,0.6818,30.6750
"2021-12-08 05:00:00",CISO,3.72,62.27,0.18,12.28,13.75,1.79,3.75,0.2740,3.8722,0.7242,32.8627
"2021-12-08 06:00:00",CISO,3.40,62.54,0.16,10.89,13.51,0.17,3.94,0.2794,4.3642,0.6962,32.2958
"2021-12-08 07:00:00",CISO,3.50,64.14,0.16,9.98,14.15,0.17,3.23,0.2845,6.0279,0.6810,33.7872
"2021-12-08 08:00:00",CISO,3.78,64.50,0.16,10.33,14.49,0.18,2.08,0.2881,6.6785,0.6968,35.1134
"2021-12-08 09:00:00",CISO,4.03,64.75,0.17,10.61,14.67,0.19,1.88,0.2896,6.2956,0.7079,35.0710
"2021-12-08 10:00:00",CISO,4.40,64.30,0.17,11.06,14.83,0.20,2.04,0.2899,4.8627,0.7212,34.0051
"2021-12-08 11:00:00",CISO,4.88,64.19,0.18,11.80,14.00,0.21,2.00,0.2936,3.9505,0.7416,33.7574
"2021-12-08 12:00:00",CISO,5.37,63.88,0.20,13.29,12.49,0.01,1.54,0.2982,3.3520,0.7799,35.9126
"2021-12-08 13:00:00",CISO,6.05,60.82,0.22,14.33,12.99,0.01,1.93,0.2940,3.4514,0.7925,37.3154
"2021-12-08 14:00:00",CISO,6.55,59.35,0.22,14.83,13.11,0.02,2.23,0.2928,3.6443,0.7955,36.5923
"2021-12-08 15:00:00",CISO,7.24,55.80,0.23,15.38,14.31,0.01,2.95,0.2864,3.6814,0.8004,37.4822
"2021-12-08 16:00:00",CISO,7.44,57.08,0.22,15.01,12.82,0.02,3.16,0.2935,3.1058,0.8037,36.5033
"2021-12-08 17:00:00",CISO,7.16,58.22,0.22,14.86,12.29,0.02,3.04,0.2949,3.0927,0.8033,36.6521
"2021-12-08 18:00:00",CISO,6.42,56.87,0.22,14.44,14.22,0.01,3.51,0.2832,3.9639,0.7745,37.1105
"2021-12-08 19:00:00",CISO,5.41,58.71,0.19,12.65,14.60,0.01,3.91,0.2817,4.9199,0.7438,36.9622
"2021-12-08 20:00:00",CISO,4.88,59.18,0.18,11.80,15.17,0.89,3.57,0.2787,6.3106,0.7240,37.0931
"2021-12-08 21:00:00",CISO,4.30,52.24,0.16,10.59,11.23,15.27,3.25,0.2438,4.2441,0.6454,31.5221
"2021-12-08 22:00:00",CISO,3.60,41.22,0.18,10.27,9.96,28.94,3.02,0.1942,2.4530,0.5427,27.6864
"2021-12-08 23:00:00",CISO,3.44,39.77,0.18,10.11,7.44,32.16,4.05,0.1868,1.5394,0.5290,26.3001
"2021-12-09 00:00:00",CISO,3.30,38.15,0.17,9.80,5.73,35.11,5.14,0.1790,1.0165,0.5060,24.4074
"2021-12-09 01:00:00",CISO,2.99,36.61,0.18,10.55,7.56,33.65,5.91,0.1702,1.7479,0.5058,24.7286
"2021-12-09 02:00:00",CISO,2.66,38.15,0.18,10.66,6.11,33.44,6.34,0.1726,1.4334,0.5140,24.2984
"2021-12-09 03:00:00",CISO,2.43,36.93,0.18,10.50,6.99,31.72,8.85,0.1655,1.5066,0.4936,24.0404
"2021-12-09 04:00:00",CISO,2.60,39.00,0.18,10.72,7.93,25.46,10.71,0.1775,1.7867,0.5121,25.2407
"2021-12-09 05:00:00",CISO,3.85,48.10,0.19,11.40,13.05,7.02,12.80,0.2244,3.5641,0.6093,30.8440
"2021-12-09 06:00:00",CISO,4.02,53.89,0.16,10.37,15.63,0.24,10.65,0.2520,6.0186,0.6386,33.1935
"2021-12-09 07:00:00",CISO,4.13,54.40,0.16,10.26,16.55,0.10,10.35,0.2533,7.7051,0.6389,35.0692
"2021-12-09 08:00:00",CISO,4.64,53.54,0.16,10.36,16.06,0.11,9.73,0.2578,6.3472,0.6510,33.2763
"2021-12-09 09:00:00",CISO,4.83,54.77,0.16,10.75,13.96,0.12,10.85,0.2619,5.4512,0.6743,33.1607
"2021-12-09 10:00:00",CISO,4.98,54.61,0.17,11.30,12.94,0.13,11.76,0.2612,6.4576,0.6942,35.0680
"2021-12-09 11:00:00",CISO,5.19,53.01,0.18,12.02,12.21,0.13,14.12,0.2546,4.1188,0.6977,32.6736
"2021-12-09 12:00:00",CISO,5.79,51.06,0.19,13.02,11.62,0.17,14.81,0.2533,3.7083,0.7079,32.9036
"2021-12-09 13:00:00",CISO,6.12,50.76,0.20,13.54,10.74,0.19,15.19,0.2551,3.3993,0.7190,33.3245
"2021-12-09 14:00:00",CISO,5.85,51.75,0.20,13.54,9.25,0.16,15.49,0.2561,2.3590,0.7198,31.9305
"2021-12-09 15:00:00",CISO,6.25,51.97,0.20,13.49,9.29,0.16,14.55,0.2614,2.2021,0.7249,32.1565
"2021-12-09 16:00:00",CISO,6.13,48.93,0.20,13.96,11.38,0.13,15.05,0.2486,2.8794,0.7015,31.8097
"2021-12-09 17:00:00",CISO,5.93,48.74,0.21,14.41,11.03,0.18,15.17,0.2459,2.8334,0.7053,32.2485
"2021-12-09 18:00:00",CISO,5.42,50.14,0.21,13.70,11.29,0.17,15.02,0.2457,2.9502,0.6947,32.4576
"2021-12-09 19:00:00",CISO,4.79,50.03,0.20,12.89,13.06,0.14,14.93,0.2395,4.3651,0.6726,33.7257
"2021-12-09 20:00:00",CISO,4.52,52.28,0.18,11.96,12.75,1.12,13.23,0.2464,4.9874,0.6740,33.9153
"2021-12-09 21:00:00",CISO,4.42,50.78,0.17,11.11,10.58,7.35,12.34,0.2389,4.1333,0.6459,31.7866
"2021-12-09 22:00:00",CISO,4.21,47.81,0.17,10.52,9.58,11.82,12.64,0.2257,3.3217,0.6041,29.4109
"2021-12-09 23:00:00",CISO,3.87,47.74,0.18,10.61,8.67,15.21,11.07,0.2208,2.6844,0.5982,28.5388
"2021-12-10 00:00:00",CISO,3.85,48.56,0.17,10.44,7.10,16.78,10.71,0.2233,2.2191,0.6020,27.7438
"2021-12-10 01:00:00",CISO,4.09,48.32,0.17,10.69,6.64,16.03,11.77,0.2243,2.1233,0.6089,27.5205
"2021-12-10 02:00:00",CISO,4.02,50.34,0.18,11.23,4.78,13.65,13.65,0.2312,1.8173,0.6364,27.4583
"2021-12-10 03:00:00",CISO,3.96,44.73,0.17,11.42,6.47,16.11,15.10,0.2095,2.0550,0.6046,26.7264
"2021-12-10 04:00:00",CISO,3.92,44.49,0.18,11.62,8.70,13.18,15.97,0.2081,2.7434,0.5947,26.9047
"2021-12-10 05:00:00",CISO,3.83,50.66,0.18,11.46,12.95,3.59,14.59,0.2321,3.9501,0.6260,29.8176
"2021-12-10 06:00:00",CISO,3.83,51.54,0.16,10.25,13.94,0.18,15.04,0.2414,5.2673,0.6247,32.2226
"2021-12-10 07:00:00",CISO,3.50,49.15,0.16,10.03,15.10,0.14,16.33,0.2305,7.0433,0.5920,32.3082
"2021-12-10 08:00:00",CISO,3.62,49.96,0.16,10.47,14.33,0.14,16.05,0.2339,6.7248,0.6119,32.6090
"2021-12-10 09:00:00",CISO,3.79,50.95,0.16,10.66,14.61,0.14,15.88,0.2357,9.3616,0.6252,35.5302
"2021-12-10 10:00:00",CISO,3.79,51.32,0.17,11.28,12.98,0.12,16.72,0.2367,5.2702,0.6392,31.8667
"2021-12-10 11:00:00",CISO,3.95,50.13,0.18,12.15,13.36,0.12,17.46,0.2313,4.6094,0.6474,31.4712
"2021-12-10 12:00:00",CISO,4.43,49.04,0.19,13.14,12.50,0.11,18.00,0.2314,4.7301,0.6657,33.0935
"2021-12-10 13:00:00",CISO,4.83,50.95,0.20,13.74,11.38,0.07,16.03,0.2427,4.3320,0.6949,34.0741
"2021-12-10 14:00:00",CISO,5.50,50.73,0.21,14.02,11.57,0.07,15.06,0.2479,5.0518,0.7097,34.9859
"2021-12-10 15:00:00",CISO,5.33,52.78,0.21,13.81,9.59,0.06,15.27,0.2537,4.2930,0.7149,34.1861
"2021-12-10 16:00:00",CISO,5.38,53.46,0.21,13.96,9.24,0.05,14.77,0.2568,4.0540,0.7232,34.8078
"2021-12-10 17:00:00",CISO,5.54,53.88,0.22,14.24,9.46,0.04,13.62,0.2600,3.8146,0.7344,35.2395
"2021-12-10 18:00:00",CISO,5.47,52.40,0.21,13.88,14.07,0.01,11.11,0.2534,4.4967,0.7194,35.1235
"2021-12-10 19:00:00",CISO,4.77,54.29,0.19,12.27,14.52,0.02,10.13,0.2563,5.0358,0.6915,34.3875
"2021-12-10 20:00:00",CISO,4.07,55.01,0.18,11.48,14.28,1.71,9.18,0.2536,5.5215,0.6671,34.3582
"2021-12-10 21:00:00",CISO,3.88,47.72,0.17,10.14,11.26,15.93,8.32,0.2211,4.4273,0.5929,30.8993
"2021-12-10 22:00:00",CISO,3.88,37.33,0.17,10.00,8.72,31.43,5.76,0.1813,2.0034,0.5170,26.5816
"2021-12-10 23:00:00",CISO,3.88,37.28,0.18,10.67,6.97,33.79,4.44,0.1812,1.4636,0.5294,25.4597
"2021-12-11 00:00:00",CISO,3.29,39.25,0.19,10.64,6.14,34.65,3.20,0.1827,1.1342,0.5266,25.4770
"2021-12-11 01:00:00",CISO,3.15,39.78,0.18,10.66,5.48,35.14,2.99,0.1836,1.1006,0.5319,24.9555
"2021-12-11 02:00:00",CISO,3.03,38.45,0.19,11.67,5.12,35.07,3.24,0.1787,1.1079,0.5480,25.7783
"2021-12-11 03:00:00",CISO,3.29,37.61,0.19,12.12,6.11,34.87,3.38,0.1763,1.4353,0.5603,25.5390
"2021-12-11 04:00:00",CISO,3.31,41.10,0.19,12.61,8.53,28.09,3.51,0.1903,2.0411,0.5925,27.5902
"2021-12-11 05:00:00",CISO,3.79,55.37,0.19,12.22,14.12,6.81,3.53,0.2516,3.3074,0.6788,32.8825
"2021-12-11 06:00:00",CISO,3.73,63.21,0.17,10.48,14.44,0.16,2.81,0.2841,4.0824,0.7017,33.6304
"2021-12-11 07:00:00",CISO,4.16,62.22,0.16,10.57,15.88,0.11,2.54,0.2829,5.5820,0.7132,35.2002
"2021-12-11 08:00:00",CISO,4.69,61.70,0.16,10.74,15.22,0.11,3.06,0.2849,5.5160,0.7213,35.1718
"2021-12-11 09:00:00",CISO,4.78,62.51,0.16,11.04,14.97,0.13,3.26,0.2853,4.7752,0.7370,34.7403
"2021-12-11 10:00:00",CISO,4.84,62.69,0.17,11.52,13.63,0.09,3.93,0.2863,4.2754,0.7475,34.3740
"2021-12-11 11:00:00",CISO,4.79,62.49,0.18,12.11,13.39,0.03,4.24,0.2840,4.0080,0.7535,34.1057
"2021-12-11 12:00:00",CISO,5.57,61.73,0.19,13.26,12.89,0.04,4.29,0.2863,3.1194,0.7885,35.1532
"2021-12-11 13:00:00",CISO,6.39,59.40,0.20,14.13,13.71,0.05,3.84,0.2862,3.4044,0.8024,36.6252
"2021-12-11 14:00:00",CISO,6.56,58.46,0.21,14.33,13.96,0.05,3.94,0.2849,3.8890,0.7930,37.1879
"2021-12-11 15:00:00",CISO,7.09,57.68,0.21,14.57,13.66,0.05,3.93,0.2869,3.8173,0.8034,38.2642
"2021-12-11 16:00:00",CISO,6.90,58.16,0.21,14.37,12.76,0.05,4.64,0.2868,3.0805,0.7978,37.1685
"2021-12-11 17:00:00",CISO,7.29,58.74,0.22,14.69,11.37,0.05,4.86,0.2927,3.1761,0.8177,38.4487
"2021-12-11 18:00:00",CISO,7.04,58.71,0.21,14.27,12.24,0.04,4.84,0.2904,3.5931,0.7979,38.4761
"2021-12-11 19:00:00",CISO,6.63,59.58,0.21,13.83,12.04,0.05,4.25,0.2915,4.0372,0.7888,38.2959
"2021-12-11 20:00:00",CISO,6.33,57.87,0.20,13.30,11.89,2.25,4.64,0.2827,4.6204,0.7632,37.8544
"2021-12-11 21:00:00",CISO,4.97,44.45,0.18,11.61,9.75,23.07,3.35,0.2168,3.6198,0.6262,32.0776
"2021-12-11 22:00:00",CISO,4.27,31.37,0.19,11.00,7.06,40.07,3.20,0.1609,1.7769,0.5165,26.4183
"2021-12-11 23:00:00",CISO,3.18,32.09,0.19,11.52,3.69,43.28,3.25,0.1535,0.8900,0.5182,24.4325
"2021-12-12 00:00:00",CISO,2.79,32.91,0.20,11.97,3.11,42.93,3.32,0.1530,0.8133,0.5226,24.6034
"2021-12-12 01:00:00",CISO,2.59,33.21,0.20,12.15,2.47,43.78,2.82,0.1521,0.7321,0.5222,24.9275
"2021-12-12 02:00:00",CISO,2.58,32.13,0.21,12.48,2.00,44.99,2.72,0.1480,0.6539,0.5263,24.9994
"2021-12-12 03:00:00",CISO,2.54,33.56,0.21,12.63,2.91,42.47,2.77,0.1530,0.8316,0.5413,25.0731
"2021-12-12 04:00:00",CISO,2.53,37.12,0.21,12.98,6.22,34.87,2.91,0.1668,1.5992,0.5631,27.2601
"2021-12-12 05:00:00",CISO,3.92,52.52,0.22,13.45,12.64,9.39,3.83,0.2400,3.3179,0.6911,34.3482
"2021-12-12 06:00:00",CISO,4.05,59.03,0.18,11.81,15.90,0.28,3.81,0.2691,5.0378,0.7159,35.3829
"2021-12-12 07:00:00",CISO,4.20,57.85,0.18,11.51,16.96,0.08,4.16,0.2672,5.8605,0.7011,36.1535
"2021-12-12 08:00:00",CISO,4.46,56.69,0.18,12.20,17.25,0.08,4.28,0.2644,6.1072,0.7202,36.1746
"2021-12-12 09:00:00",CISO,4.69,55.57,0.17,12.35,16.76,0.10,4.18,0.2647,5.5978,0.7278,35.1142
"2021-12-12 10:00:00",CISO,5.01,56.39,0.18,12.79,16.37,0.12,4.34,0.2675,5.9727,0.7438,35.6064
"2021-12-12 11:00:00",CISO,5.03,57.68,0.19,13.15,15.19,0.11,4.31,0.2715,4.8745,0.7531,34.9492
"2021-12-12 12:00:00",CISO,5.66,57.36,0.20,14.13,15.18,0.09,4.48,0.2733,3.7767,0.7794,35.2765
"2021-12-12 13:00:00",CISO,6.20,57.53,0.20,14.76,14.77,0.08,4.01,0.2778,3.8987,0.8026,36.1620
"2021-12-12 14:00:00",CISO,6.29,58.47,0.22,15.64,13.29,0.08,3.59,0.2821,3.3570,0.8250,36.8141
"2021-12-12 15:00:00",CISO,6.53,58.69,0.22,15.81,11.70,0.08,4.42,0.2853,2.7797,0.8309,36.7843
"2021-12-12 16:00:00",CISO,6.35,58.59,0.22,15.65,11.68,0.07,4.88,0.2830,2.8025,0.8276,36.7650
"2021-12-12 17:00:00",CISO,5.63,59.50,0.22,15.72,10.59,0.05,5.71,0.2792,3.0858,0.8324,37.5064
"2021-12-12 18:00:00",CISO,5.29,59.30,0.22,15.50,10.83,0.06,6.33,0.2746,3.2636,0.8220,37.6648
"2021-12-12 19:00:00",CISO,5.16,58.64,0.22,15.12,11.48,0.08,6.37,0.2721,3.5773,0.8065,37.7719
"2021-12-12 20:00:00",CISO,5.09,57.85,0.21,14.58,11.22,2.29,6.10,0.2679,3.9702,0.7917,37.6189
"2021-12-12 21:00:00",CISO,4.59,43.66,0.19,12.60,7.45,23.80,5.47,0.2091,2.3320,0.6502,29.9934
"2021-12-12 22:00:00",CISO,3.51,36.68,0.18,11.86,6.10,34.46,4.38,0.1744,1.3659,0.5567,24.3635
"2021-12-12 23:00:00",CISO,3.81,32.98,0.19,12.39,5.16,37.79,4.56,0.1642,1.1477,0.5496,23.9686
"2021-12-13 00:00:00",CISO,4.53,32.94,0.19,12.60,5.31,37.42,3.93,0.1712,1.1845,0.5609,24.4551
"2021-12-13 01:00:00",CISO,4.78,33.56,0.20,12.73,5.30,36.89,3.39,0.1759,1.1201,0.5725,24.8663
"2021-12-13 02:00:00",CISO,4.93,33.71,0.20,12.98,6.24,34.54,4.24,0.1779,1.3215,0.5864,25.0828
"2021-12-13 03:00:00",CISO,4.67,32.76,0.19,12.69,7.40,34.16,4.98,0.1718,1.6151,0.5719,24.5819
"2021-12-13 04:00:00",CISO,4.44,36.07,0.20,12.90,10.20,27.29,4.97,0.1838,2.2880,0.5844,26.6286
"2021-12-13 05:00:00",CISO,5.17,49.02,0.20,13.00,13.96,8.18,6.85,0.2384,3.2694,0.6791,31.8029
"2021-12-13 06:00:00",CISO,4.75,57.44,0.18,12.37,14.60,0.33,6.32,0.2679,4.0149,0.7308,33.3310
"2021-12-13 07:00:00",CISO,4.65,57.33,0.17,12.06,15.29,0.15,6.77,0.2657,4.9549,0.7258,34.1571
"2021-12-13 08:00:00",CISO,4.79,55.61,0.17,11.92,15.35,0.18,6.78,0.2644,4.4341,0.7175,33.3251
"2021-12-13 09:00:00",CISO,4.85,56.18,0.17,12.21,14.87,0.21,7.34,0.2646,4.2110,0.7245,32.8661
"2021-12-13 10:00:00",CISO,4.80,56.94,0.17,12.63,14.32,0.22,7.59,0.2646,4.0584,0.7339,32.7900
"2021-12-13 11:00:00",CISO,5.16,55.28,0.19,13.52,14.01,0.17,8.51,0.2615,3.5128,0.7436,33.3399
"2021-12-13 12:00:00",CISO,5.80,53.21,0.20,14.31,12.90,0.11,10.65,0.2591,2.6012,0.7477,33.1545
"2021-12-13 13:00:00",CISO,6.45,52.35,0.21,14.95,13.02,0.15,10.48,0.2614,2.7448,0.7580,33.7779
"2021-12-13 14:00:00",CISO,7.22,55.36,0.21,15.35,8.93,0.19,10.01,0.2804,2.5725,0.8021,35.5875
"2021-12-13 15:00:00",CISO,7.30,55.36,0.22,15.48,9.51,0.18,9.30,0.2814,2.2322,0.8048,35.5397
"2021-12-13 16:00:00",CISO,7.27,54.11,0.21,15.29,9.34,0.24,10.77,0.2762,2.1606,0.7962,35.0656
"2021-12-13 17:00:00",CISO,6.70,53.25,0.21,14.82,10.44,0.19,11.66,0.2671,2.7428,0.7688,34.8861
"2021-12-13 18:00:00",CISO,5.42,55.55,0.21,14.39,10.20,0.15,11.68,0.2626,2.7336,0.7506,33.9703
"2021-12-13 19:00:00",CISO,4.50,56.39,0.19,13.16,12.12,0.17,10.17,0.2595,3.4556,0.7165,33.2115
"2021-12-13 20:00:00",CISO,3.69,58.55,0.17,12.11,12.23,1.05,9.38,0.2592,4.1878,0.6979,32.3788
"2021-12-13 21:00:00",CISO,3.40,54.42,0.16,11.22,10.14,9.69,7.57,0.2427,3.4089,0.6471,29.2912
"2021-12-13 22:00:00",CISO,3.67,49.75,0.17,10.63,8.53,15.19,9.33,0.2261,2.0695,0.6069,27.1780
"2021-12-13 23:00:00",CISO,3.35,48.71,0.17,10.74,8.41,16.50,9.68,0.2186,1.9841,0.6000,26.3345
"2021-12-14 00:00:00",CISO,3.49,48.07,0.17,11.20,7.63,16.58,10.36,0.2179,1.8671,0.6102,25.9656
"2021-12-14 01:00:00",CISO,3.66,47.41,0.16,11.05,7.98,17.14,10.11,0.2173,1.9382,0.6051,25.7322
"2021-12-14 02:00:00",CISO,3.44,48.52,0.16,11.25,8.21,15.95,10.24,0.2188,2.1019,0.6119,26.0792
"2021-12-14 03:00:00",CISO,3.48,50.89,0.00,11.10,9.03,12.66,10.51,0.2283,2.3709,0.6178,27.1479
"2021-12-14 04:00:00",CISO,3.39,55.28,0.00,11.10,10.63,5.65,11.71,0.2438,2.9989,0.6501,28.6288
"2021-12-14 05:00:00",CISO,3.27,57.16,0.00,11.47,12.09,1.82,11.01,0.2518,3.5270,0.6688,29.5197
"2021-12-14 06:00:00",CISO,2.81,58.60,0.00,11.12,14.16,0.11,9.12,0.2547,4.5451,0.6741,30.1126
"2021-12-14 07:00:00",CISO,2.73,58.41,0.00,11.08,13.92,0.08,9.45,0.2535,4.6888,0.6732,29.7858
"2021-12-14 08:00:00",CISO,3.24,57.23,0.04,11.26,14.28,0.11,9.96,0.2532,4.8876,0.6806,30.7796
"2021-12-14 09:00:00",CISO,3.41,57.02,0.15,11.69,13.76,0.14,10.12,0.2539,4.9095,0.6911,30.9135
"2021-12-14 10:00:00",CISO,3.77,56.30,0.16,12.18,13.42,0.15,11.28,0.2520,4.4861,0.7047,31.2668
"2021-12-14 11:00:00",CISO,4.33,54.99,0.17,13.04,12.98,0.18,11.47,0.2529,4.1702,0.7199,31.8391
"2021-12-14 12:00:00",CISO,5.11,55.82,0.18,13.95,9.92,0.22,12.27,0.2625,3.1741,0.7637,32.4956
"2021-12-14 13:00:00",CISO,6.03,52.92,0.19,15.20,10.79,0.22,11.73,0.2608,3.1001,0.7831,33.1341
"2021-12-14 14:00:00",CISO,6.70,49.74,0.20,15.84,11.21,0.28,12.86,0.2557,3.0066,0.7879,32.7035
"2021-12-14 15:00:00",CISO,6.94,49.91,0.20,15.70,9.24,0.34,14.44,0.2589,2.5280,0.7855,31.7254
"2021-12-14 16:00:00",CISO,6.80,50.11,0.20,15.91,9.32,0.34,14.07,0.2580,2.6136,0.7917,32.2002
"2021-12-14 17:00:00",CISO,6.47,46.96,0.20,15.69,11.92,0.30,15.47,0.2429,3.3533,0.7568,31.8571
"2021-12-14 18:00:00",CISO,6.01,48.27,0.20,15.91,12.58,0.23,14.01,0.2430,3.6571,0.7562,32.5751
"2021-12-14 19:00:00",CISO,4.97,53.10,0.19,14.41,12.77,0.19,11.54,0.2512,4.1045,0.7432,32.4891
"2021-12-14 20:00:00",CISO,4.54,55.78,0.17,12.82,13.12,0.52,10.41,0.2568,6.1310,0.7211,32.7347
"2021-12-14 21:00:00",CISO,4.41,51.51,0.16,12.01,11.63,8.83,8.88,0.2398,5.1375,0.6775,30.6376
"2021-12-14 22:00:00",CISO,4.04,48.37,0.16,11.34,11.77,12.36,9.48,0.2240,3.1218,0.6313,26.9149
"2021-12-14 23:00:00",CISO,4.14,46.08,0.16,11.40,12.11,13.85,9.72,0.2164,2.8980,0.6215,26.2047
"2021-12-15 00:00:00",CISO,3.87,44.47,0.16,11.54,9.84,15.63,12.21,0.2076,2.5406,0.6109,25.3284
"2021-12-15 01:00:00",CISO,3.88,46.25,0.15,11.86,8.51,12.30,14.75,0.2140,2.1115,0.6288,25.1448
"2021-12-15 02:00:00",CISO,3.95,45.52,0.16,12.02,7.88,14.28,14.01,0.2121,2.0099,0.6367,24.9480
"2021-12-15 03:00:00",CISO,3.95,46.39,0.16,11.88,8.07,15.84,11.57,0.2155,1.8568,0.6393,25.1378
"2021-12-15 04:00:00",CISO,3.98,48.41,0.17,12.58,12.67,7.03,13.02,0.2233,3.1508,0.6671,27.4444
"2021-12-15 05:00:00",CISO,3.77,52.12,0.16,12.19,13.14,3.24,12.83,0.2363,3.7129,0.6786,29.1548
"2021-12-15 06:00:00",CISO,3.22,53.61,0.15,11.33,14.16,0.34,13.44,0.2399,4.9754,0.6602,29.9295
"2021-12-15 07:00:00",CISO,3.09,53.68,0.15,10.95,14.04,0.21,12.95,0.2416,4.9902,0.6496,29.6761
"2021-12-15 08:00:00",CISO,3.35,55.42,0.15,11.48,14.90,0.18,11.26,0.2468,5.4256,0.6790,30.8104
"2021-12-15 09:00:00",CISO,3.62,56.09,0.15,11.65,13.81,0.14,10.52,0.2536,4.6420,0.6956,30.5471
"2021-12-15 10:00:00",CISO,3.92,55.66,0.16,12.13,13.72,0.09,11.09,0.2532,4.4454,0.7060,30.7701
"2021-12-15 11:00:00",CISO,4.79,53.78,0.17,13.40,12.86,0.11,11.76,0.2544,4.2536,0.7362,31.6030
"2021-12-15 12:00:00",CISO,5.36,53.83,0.18,14.46,12.61,0.25,10.61,0.2588,3.6864,0.7702,32.4990
"2021-12-15 13:00:00",CISO,6.20,52.87,0.19,15.43,12.33,0.33,9.80,0.2634,3.5550,0.7935,33.3133
"2021-12-15 14:00:00",CISO,6.60,52.10,0.19,15.97,12.23,0.36,9.73,0.2643,3.4391,0.8045,33.5071
"2021-12-15 15:00:00",CISO,6.90,52.44,0.19,16.06,12.53,0.38,8.62,0.2686,3.6518,0.8121,33.6199
"2021-12-15 16:00:00",CISO,7.00,52.50,0.20,16.30,12.53,0.37,8.10,0.2697,3.5932,0.8169,33.8748
"2021-12-15 17:00:00",CISO,6.48,53.53,0.20,15.96,12.82,0.25,7.94,0.2684,3.6580,0.8004,33.9564
"2021-12-15 18:00:00",CISO,5.31,56.59,0.20,15.20,12.46,0.08,6.39,0.2708,3.8404,0.7850,34.3671
"2021-12-15 19:00:00",CISO,4.15,57.09,0.18,13.91,14.48,0.07,6.38,0.2616,4.7389,0.7474,33.8636
"2021-12-15 20:00:00",CISO,3.95,56.81,0.17,13.02,14.89,1.62,5.29,0.2599,5.3616,0.7283,33.3334
"2021-12-15 21:00:00",CISO,3.90,49.87,0.16,11.71,10.56,17.19,4.22,0.2290,3.4445,0.6600,28.7810
"2021-12-15 22:00:00",CISO,4.11,40.25,0.16,11.42,8.28,29.52,3.71,0.1946,2.2324,0.5881,25.7884
"2021-12-15 23:00:00",CISO,3.34,38.60,0.17,11.76,6.89,32.59,4.29,0.1801,1.8288,0.5697,23.8442
"2021-12-16 00:00:00",CISO,2.88,38.87,0.18,12.36,5.02,35.19,3.10,0.1764,1.5110,0.5801,23.9803
"2021-12-16 01:00:00",CISO,2.85,39.44,0.18,12.10,3.71,36.93,2.32,0.1783,1.0187,0.5799,23.5315
"2021-12-16 02:00:00",CISO,2.86,42.55,0.18,12.74,4.57,32.58,1.91,0.1902,1.1107,0.6154,24.6214
"2021-12-16 03:00:00",CISO,2.83,41.62,0.17,12.12,6.09,32.19,2.41,0.1864,1.4999,0.5979,24.1304
"2021-12-16 04:00:00",CISO,2.89,43.61,0.17,11.89,8.12,26.54,4.16,0.1944,2.0506,0.6034,25.3207
"2021-12-16 05:00:00",CISO,3.98,56.62,0.18,12.69,10.32,7.14,5.94,0.2555,3.0307,0.7183,30.5543
"2021-12-16 06:00:00",CISO,3.39,61.52,0.15,11.65,13.11,0.21,5.16,0.2729,4.7567,0.7256,32.0498
"2021-12-16 07:00:00",CISO,3.26,60.45,0.15,11.08,14.00,0.08,5.57,0.2694,5.1260,0.7046,31.7194
"2021-12-16 08:00:00",CISO,3.33,59.99,0.15,11.38,13.66,0.07,5.94,0.2684,4.9776,0.7085,31.6149
"2021-12-16 09:00:00",CISO,3.48,60.05,0.15,11.73,13.13,0.06,6.02,0.2699,4.9237,0.7218,31.6370
"2021-12-16 10:00:00",CISO,3.67,61.20,0.16,12.40,11.95,0.06,6.35,0.2733,4.0659,0.7452,31.4902
"2021-12-16 11:00:00",CISO,3.99,60.86,0.17,13.21,11.98,0.04,7.07,0.2714,3.5742,0.7621,31.4132
"2021-12-16 12:00:00",CISO,4.51,59.54,0.18,14.55,12.46,0.04,5.96,0.2710,3.4632,0.7912,32.9987
"2021-12-16 13:00:00",CISO,5.07,54.98,0.19,14.90,13.33,0.02,8.50,0.2605,3.7356,0.7730,33.0992
"2021-12-16 14:00:00",CISO,5.39,53.69,0.20,15.43,12.69,0.00,9.70,0.2580,3.3696,0.7788,33.3650
"2021-12-16 15:00:00",CISO,5.56,54.95,0.20,15.81,13.07,0.00,7.46,0.2644,3.2135,0.7976,33.9331
"2021-12-16 16:00:00",CISO,4.99,55.10,0.20,15.92,12.90,0.00,7.98,0.2589,3.2175,0.7861,33.7252
"2021-12-16 17:00:00",CISO,4.89,53.99,0.21,15.82,13.18,0.02,9.07,0.2536,3.1186,0.7750,33.4321
"2021-12-16 18:00:00",CISO,4.42,58.40,0.20,14.86,12.29,0.07,7.16,0.2652,3.5643,0.7756,33.7548
"2021-12-16 19:00:00",CISO,3.60,59.35,0.18,13.36,13.87,0.07,6.79,0.2618,4.4451,0.7364,33.2743
"2021-12-16 20:00:00",CISO,3.05,58.86,0.17,12.40,15.01,1.40,5.72,0.2567,5.5304,0.7108,33.4142
"2021-12-16 21:00:00",CISO,3.01,52.23,0.16,11.41,10.18,14.72,5.59,0.2296,3.3906,0.6523,29.5339
